,order_number,line_item,order_date,delivery_date,customerkey,storekey,productkey,quantity,currency_code,gender,name,city,state_code,state,zip_code,country,continent,birthday,date,currency,exchange,product_name,brand,color,unit_cost_usd,unit_price_usd,subcategorykey,subcategory,categorykey,category,square_meters,open_date
615,1032005,3,2017-10-28,Not Available,116149,5,54,2,AUD,Female,Claire Denton,LOCKWOOD,VIC,Victoria,3551,Australia,Australia,1964-02-20,2017-10-28,AUD,1.3094,WWI 4GB Video Recording Pen X200 Red,Wide World Importers,Red,98.07,296.0,104,Recording Pen,1,Audio,2000.0,2015-12-09
616,1871011,3,2020-02-14,Not Available,108311,5,1512,1,AUD,Male,Cooper Evans,BERRINGAMA,VIC,Victoria,3691,Australia,Australia,1963-02-15,2020-02-14,AUD,1.4897,The Phone Company Smart phones 4 GB of Memory M300 Gold,The Phone Company,Gold,109.91,239.0,504,Smart phones & PDAs,5,Cell phones,2000.0,2015-12-09
617,1520023,2,2019-02-28,Not Available,1585,5,1571,3,AUD,Female,Anna Hallstrom,GREEN LAKE,VIC,Victoria,3401,Australia,Australia,1990-12-08,2019-02-28,AUD,1.4005,SV DVD Player M100 Black,Southridge Video,Black,26.21,56.99,602,Movie DVD,6,"Music, Movies and Audio Books",2000.0,2015-12-09
618,1302012,4,2018-07-25,Not Available,132774,5,1427,1,AUD,Male,Taj Ahern,BAMAWM EXTENSION,VIC,Victoria,3561,Australia,Australia,1994-03-19,2018-07-25,AUD,1.3487,"The Phone Company Touch Screen Phones 26-2.2"" M200 Grey",The Phone Company,Grey,105.77,230.0,503,Touch Screen Phones,5,Cell phones,2000.0,2015-12-09
619,2199005,2,2021-01-07,Not Available,138735,5,1695,4,AUD,Female,Amelia Macquarie,NYRRABY,VIC,Victoria,3585,Australia,Australia,1957-09-24,2021-01-07,AUD,1.29,SV Hand Games for 12-16 boys E60 Black,Southridge Video,Black,2.54,4.98,701,Boxed Games,7,Games and Toys,2000.0,2015-12-09
620,1527012,6,2019-03-07,Not Available,119365,5,2493,3,AUD,Female,Scarlett Forsyth,BRUCES CREEK,VIC,Victoria,3757,Australia,Australia,1984-04-19,2019-03-07,AUD,1.4208,Cigarette Lighter Adapter for Contoso Phones E110 Red,Contoso,Red,12.74,24.99,505,Cell phones Accessories,5,Cell phones,2000.0,2015-12-09
621,1878054,2,2020-02-21,Not Available,113448,5,2008,1,AUD,Female,Lily Grimshaw,TOORAK,VIC,Victoria,3142,Australia,Australia,1936-10-28,2020-02-21,AUD,1.515,Fabrikam Microwave 2.2CuFt M1250 Black,Fabrikam,Black,91.97,199.99,803,Microwaves,8,Home Appliances,2000.0,2015-12-09
622,1512011,3,2019-02-20,Not Available,51314,5,1612,3,AUD,Female,Bianca Stobie,DUVERNEY,VIC,Victoria,3323,Australia,Australia,1954-06-23,2019-02-20,AUD,1.3969,SV DVD 12-Inch Player Portable M400 White,Southridge Video,White,82.77,179.99,602,Movie DVD,6,"Music, Movies and Audio Books",2000.0,2015-12-09
623,1837046,2,2020-01-11,Not Available,186894,5,1691,1,AUD,Female,Stella Brookfield,NERRING,VIC,Victoria,3373,Australia,Australia,1948-09-02,2020-01-11,AUD,1.4545,SV Hand Games for kids E30 Black,Southridge Video,Black,2.75,5.39,701,Boxed Games,7,Games and Toys,2000.0,2015-12-09
624,1664005,1,2019-07-22,Not Available,25864,5,1691,2,AUD,Male,Zane Corkill,SHIRLEY,VIC,Victoria,3373,Australia,Australia,1995-05-05,2019-07-22,AUD,1.4188,SV Hand Games for kids E30 Black,Southridge Video,Black,2.75,5.39,701,Boxed Games,7,Games and Toys,2000.0,2015-12-09
625,1520023,1,2019-02-28,Not Available,1585,5,1467,5,AUD,Female,Anna Hallstrom,GREEN LAKE,VIC,Victoria,3401,Australia,Australia,1990-12-08,2019-02-28,AUD,1.4005,Contoso Sharp Touch Screen Phones M910 Black,Contoso,Black,138.42,301.0,503,Touch Screen Phones,5,Cell phones,2000.0,2015-12-09
626,779001,1,2017-02-17,Not Available,149353,5,435,4,AUD,Male,Henry Raggatt,WANDOWN,VIC,Victoria,3549,Australia,Australia,1988-01-26,2017-02-17,AUD,1.3044,Adventure Works Desktop PC1.60 ED160 White,Adventure Works,White,137.63,269.95,303,Desktops,3,Computers,2000.0,2015-12-09
627,1119002,1,2018-01-23,Not Available,37251,5,435,9,AUD,Male,Leo Scerri,GHERANG,VIC,Victoria,3240,Australia,Australia,1951-06-17,2018-01-23,AUD,1.2544,Adventure Works Desktop PC1.60 ED160 White,Adventure Works,White,137.63,269.95,303,Desktops,3,Computers,2000.0,2015-12-09
628,1667014,4,2019-07-25,Not Available,181881,5,435,4,AUD,Male,Connor Pierce,TURTONS CREEK,VIC,Victoria,3960,Australia,Australia,1993-04-10,2019-07-25,AUD,1.4344,Adventure Works Desktop PC1.60 ED160 White,Adventure Works,White,137.63,269.95,303,Desktops,3,Computers,2000.0,2015-12-09
629,974014,2,2017-08-31,Not Available,27616,5,1134,1,AUD,Male,Cameron Tebbutt,BANNOCKBURN,VIC,Victoria,3331,Australia,Australia,1987-05-17,2017-08-31,AUD,1.2699,Fabrikam SLR Camera M149 Blue,Fabrikam,Blue,146.7,319.0,402,Digital SLR Cameras,4,Cameras and camcorders,2000.0,2015-12-09
630,1409004,1,2018-11-09,Not Available,52536,5,1656,4,AUD,Male,Jamie Kavanagh,PINEWOOD,VIC,Victoria,3149,Australia,Australia,1987-02-16,2018-11-09,AUD,1.3805,Contoso DVD 9-Inch Player Portable M300 White,Contoso,White,73.57,159.99,602,Movie DVD,6,"Music, Movies and Audio Books",2000.0,2015-12-09
631,1730020,1,2019-09-26,Not Available,114561,5,1656,2,AUD,Female,Isabelle Pollard,LEIGH CREEK,VIC,Victoria,3352,Australia,Australia,1966-03-22,2019-09-26,AUD,1.4776,Contoso DVD 9-Inch Player Portable M300 White,Contoso,White,73.57,159.99,602,Movie DVD,6,"Music, Movies and Audio Books",2000.0,2015-12-09
632,1667010,7,2019-07-25,Not Available,129554,5,1656,3,AUD,Female,Victoria Frederic,DHURRINGILE,VIC,Victoria,3610,Australia,Australia,1987-08-30,2019-07-25,AUD,1.4344,Contoso DVD 9-Inch Player Portable M300 White,Contoso,White,73.57,159.99,602,Movie DVD,6,"Music, Movies and Audio Books",2000.0,2015-12-09
633,1876061,1,2020-02-19,Not Available,185061,5,1656,3,AUD,Male,Lincoln Ogilvie,YEA,VIC,Victoria,3717,Australia,Australia,1984-03-09,2020-02-19,AUD,1.4946,Contoso DVD 9-Inch Player Portable M300 White,Contoso,White,73.57,159.99,602,Movie DVD,6,"Music, Movies and Audio Books",2000.0,2015-12-09
634,1281014,1,2018-07-04,Not Available,62163,5,1444,3,AUD,Female,Amelia O'Neil,POINT LEO,VIC,Victoria,3916,Australia,Australia,1961-09-22,2018-07-04,AUD,1.354,"The Phone Company Touch Screen Phones 26-2.2"" M200 Gold",The Phone Company,Gold,105.77,230.0,503,Touch Screen Phones,5,Cell phones,2000.0,2015-12-09
635,1823102,1,2019-12-28,Not Available,21424,5,1681,1,AUD,Male,Justin Tickell,HEYTESBURY LOWER,VIC,Victoria,3268,Australia,Australia,1940-07-29,2019-12-28,AUD,1.4342,MGS Hand Games men M300 Silver,Tailspin Toys,Silver,3.17,6.89,701,Boxed Games,7,Games and Toys,2000.0,2015-12-09
636,1963014,1,2020-05-16,Not Available,167115,5,1681,1,AUD,Male,Anthony Gibney,SHELBOURNE,VIC,Victoria,3463,Australia,Australia,1999-09-13,2020-05-16,AUD,1.5563,MGS Hand Games men M300 Silver,Tailspin Toys,Silver,3.17,6.89,701,Boxed Games,7,Games and Toys,2000.0,2015-12-09
637,1816016,1,2019-12-21,Not Available,90079,5,1613,4,AUD,Female,Phoebe Trundle,BARMAH,VIC,Victoria,3639,Australia,Australia,1937-07-22,2019-12-21,AUD,1.4498,SV DVD 7-Inch Player Portable E200 White,Southridge Video,White,56.08,109.99,602,Movie DVD,6,"Music, Movies and Audio Books",2000.0,2015-12-09
638,1317024,3,2018-08-09,Not Available,19534,5,1635,7,AUD,Female,Leah Martin,TOOBORAC,VIC,Victoria,3522,Australia,Australia,1964-12-13,2018-08-09,AUD,1.3479,Contoso DVD 60 DVD Storage Binder L20 Silver,Contoso,Silver,7.58,22.89,602,Movie DVD,6,"Music, Movies and Audio Books",2000.0,2015-12-09
639,1340007,1,2018-09-01,Not Available,32037,5,1635,1,AUD,Male,Aaron Knopwood,LAKE MOKOAN,VIC,Victoria,3673,Australia,Australia,1989-02-14,2018-09-01,AUD,1.3843,Contoso DVD 60 DVD Storage Binder L20 Silver,Contoso,Silver,7.58,22.89,602,Movie DVD,6,"Music, Movies and Audio Books",2000.0,2015-12-09
640,1363007,5,2018-09-24,Not Available,157872,5,849,7,AUD,Female,Angelina Hirschfeld,FORBES,VIC,Victoria,3764,Australia,Australia,1983-12-08,2018-09-24,AUD,1.3749,Contoso Ultraportable Neoprene Sleeve E30 Green,Contoso,Green,7.95,15.6,308,Computers Accessories,3,Computers,2000.0,2015-12-09
641,1644016,3,2019-07-02,Not Available,88897,5,438,1,AUD,Male,Nicholas Dunlop,BARWITE,VIC,Victoria,3722,Australia,Australia,1988-10-15,2019-07-02,AUD,1.4295,WWI Desktop PC2.33 X2330 Silver,Wide World Importers,Silver,304.48,919.0,303,Desktops,3,Computers,2000.0,2015-12-09
642,1826059,5,2019-12-31,Not Available,20237,5,82,2,AUD,Male,Riley Montefiore,WILLIAMSTOWN,VIC,Victoria,3016,Australia,Australia,1986-07-14,2019-12-31,AUD,1.4238,NT Wireless Bluetooth Stereo Headphones E302 Pink,Northwind Traders,Pink,18.65,40.55,106,Bluetooth Headphones,1,Audio,2000.0,2015-12-09
643,2068012,4,2020-08-29,Not Available,78428,5,1676,2,AUD,Female,Audrey Zimin,SANDRINGHAM,VIC,Victoria,3191,Australia,Australia,1987-07-12,2020-08-29,AUD,1.361,MGS Hand Games women M400 Red,Tailspin Toys,Red,4.13,8.99,701,Boxed Games,7,Games and Toys,2000.0,2015-12-09
644,2199005,4,2021-01-07,Not Available,138735,5,355,2,AUD,Female,Amelia Macquarie,NYRRABY,VIC,Victoria,3585,Australia,Australia,1957-09-24,2021-01-07,AUD,1.29,Fabrikam Laptop8.9 M0801 Silver,Fabrikam,Silver,185.32,363.5,301,Laptops,3,Computers,2000.0,2015-12-09
645,1834039,2,2020-01-08,Not Available,78578,5,1447,1,AUD,Male,Hamish Garrick,NICHOLSON,VIC,Victoria,3882,Australia,Australia,1983-01-17,2020-01-08,AUD,1.457,The Phone Company Touch Screen Phones SAW/Built-in M801 Gold,The Phone Company,Gold,137.5,299.0,503,Touch Screen Phones,5,Cell phones,2000.0,2015-12-09
646,1218013,1,2018-05-02,Not Available,65269,5,1655,6,AUD,Female,Scarlett Roach,BARWIDGEE,VIC,Victoria,3737,Australia,Australia,1941-01-24,2018-05-02,AUD,1.3315,Contoso DVD 15-Inch Player Portable L200 Silver,Contoso,Silver,96.08,289.99,602,Movie DVD,6,"Music, Movies and Audio Books",2000.0,2015-12-09
647,772003,2,2017-02-10,Not Available,34081,5,133,7,AUD,Female,Imogen Permewan,FYANS CREEK,VIC,Victoria,3381,Australia,Australia,1939-08-05,2017-02-10,AUD,1.3082,"Adventure Works 20"" LCD HDTV M120 Silver",Adventure Works,Silver,160.93,349.95,201,Televisions,2,TV and Video,2000.0,2015-12-09
648,1461007,3,2018-12-31,Not Available,100092,5,1543,3,AUD,Female,Rebecca Laidley,GLENISLA,VIC,Victoria,3314,Australia,Australia,1991-10-22,2018-12-31,AUD,1.4166,The Phone Company PDA Phone 4.7 inches L360 Silver,The Phone Company,Silver,133.19,402.0,504,Smart phones & PDAs,5,Cell phones,2000.0,2015-12-09
649,1667014,1,2019-07-25,Not Available,181881,5,1543,7,AUD,Male,Connor Pierce,TURTONS CREEK,VIC,Victoria,3960,Australia,Australia,1993-04-10,2019-07-25,AUD,1.4344,The Phone Company PDA Phone 4.7 inches L360 Silver,The Phone Company,Silver,133.19,402.0,504,Smart phones & PDAs,5,Cell phones,2000.0,2015-12-09
650,2053007,2,2020-08-14,Not Available,100092,5,2491,3,AUD,Female,Rebecca Laidley,GLENISLA,VIC,Victoria,3314,Australia,Australia,1991-10-22,2020-08-14,AUD,1.3989,Cigarette Lighter Adapter for Contoso Phones E110 Black,Contoso,Black,12.74,24.99,505,Cell phones Accessories,5,Cell phones,2000.0,2015-12-09
651,1860003,1,2020-02-03,Not Available,34143,5,1518,2,AUD,Male,John Gowlland,WARRANWOOD,VIC,Victoria,3134,Australia,Australia,1991-07-04,2020-02-03,AUD,1.493,The Phone Company Smart phones Expert M400 Gold,The Phone Company,Gold,137.96,300.0,504,Smart phones & PDAs,5,Cell phones,2000.0,2015-12-09
652,1434018,1,2018-12-04,Not Available,181881,5,55,6,AUD,Male,Connor Pierce,TURTONS CREEK,VIC,Victoria,3960,Australia,Australia,1993-04-10,2018-12-04,AUD,1.3543,WWI 4GB Video Recording Pen X200 Pink,Wide World Importers,Pink,98.07,296.0,104,Recording Pen,1,Audio,2000.0,2015-12-09
653,1395002,1,2018-10-26,Not Available,154891,5,1615,1,AUD,Male,Jake Rumsey,BALMATTUM,VIC,Victoria,3666,Australia,Australia,1957-08-11,2018-10-26,AUD,1.4228,SV DVD 15-Inch Player Portable L200 White,Southridge Video,White,96.08,289.99,602,Movie DVD,6,"Music, Movies and Audio Books",2000.0,2015-12-09
654,1667010,3,2019-07-25,Not Available,129554,5,1615,1,AUD,Female,Victoria Frederic,DHURRINGILE,VIC,Victoria,3610,Australia,Australia,1987-08-30,2019-07-25,AUD,1.4344,SV DVD 15-Inch Player Portable L200 White,Southridge Video,White,96.08,289.99,602,Movie DVD,6,"Music, Movies and Audio Books",2000.0,2015-12-09
655,1770022,3,2019-11-05,Not Available,36112,5,1621,2,AUD,Female,Emma Gepp,ANNUELLO,VIC,Victoria,3549,Australia,Australia,1937-12-02,2019-11-05,AUD,1.4474,Contoso DVD Movies E100 Yellow,Contoso,Yellow,6.62,12.99,602,Movie DVD,6,"Music, Movies and Audio Books",2000.0,2015-12-09
656,415014,5,2016-02-19,Not Available,70912,5,2170,3,AUD,Female,Evie Wieck,SEVILLE,VIC,Victoria,3139,Australia,Australia,1977-11-15,2016-02-19,AUD,1.4064,Fabrikam Coffee Maker Super-Auto 12C X125 Silver,Fabrikam,Silver,546.68,1650.0,805,Coffee Machines,8,Home Appliances,2000.0,2015-12-09
657,1885002,4,2020-02-28,Not Available,115335,5,431,1,AUD,Male,Austin McAlpine,BIRDWOODTON,VIC,Victoria,3505,Australia,Australia,1959-05-30,2020-02-28,AUD,1.5373,Adventure Works Desktop PC1.80 ED180 Brown,Adventure Works,Brown,188.13,369.0,303,Desktops,3,Computers,2000.0,2015-12-09
658,1351000,3,2018-09-12,Not Available,149955,5,431,5,AUD,Male,Jaxon Fyans,METUNG,VIC,Victoria,3904,Australia,Australia,1974-03-10,2018-09-12,AUD,1.4042,Adventure Works Desktop PC1.80 ED180 Brown,Adventure Works,Brown,188.13,369.0,303,Desktops,3,Computers,2000.0,2015-12-09
659,1370010,2,2018-10-01,Not Available,73070,5,431,2,AUD,Male,Tristan Minns,BEALIBA,VIC,Victoria,3475,Australia,Australia,1955-01-19,2018-10-01,AUD,1.3846,Adventure Works Desktop PC1.80 ED180 Brown,Adventure Works,Brown,188.13,369.0,303,Desktops,3,Computers,2000.0,2015-12-09
660,1791022,3,2019-11-26,Not Available,113448,5,160,4,AUD,Female,Lily Grimshaw,TOORAK,VIC,Victoria,3142,Australia,Australia,1936-10-28,2019-11-26,AUD,1.4747,"Adventure Works 37"" 1080p LCD HDTV M150W Brown",Adventure Works,Brown,505.85,1099.99,201,Televisions,2,TV and Video,2000.0,2015-12-09
661,2061011,1,2020-08-22,Not Available,1568,5,425,3,AUD,Male,Luke Virtue,KOTTA,VIC,Victoria,3565,Australia,Australia,1975-07-25,2020-08-22,AUD,1.3971,Adventure Works Desktop PC1.80 ED180 Black,Adventure Works,Black,188.13,369.0,303,Desktops,3,Computers,2000.0,2015-12-09
662,1774007,2,2019-11-09,Not Available,138242,5,1605,7,AUD,Male,Beau Rodius,WATTLE HILL,VIC,Victoria,3237,Australia,Australia,1961-06-22,2019-11-09,AUD,1.456,SV DVD 15-Inch Player Portable L200 Black,Southridge Video,Black,96.08,289.99,602,Movie DVD,6,"Music, Movies and Audio Books",2000.0,2015-12-09
663,1876063,2,2020-02-19,Not Available,8181,5,1605,6,AUD,Female,Amelie Nairn,DARTMOUTH,VIC,Victoria,3701,Australia,Australia,1985-08-07,2020-02-19,AUD,1.4946,SV DVD 15-Inch Player Portable L200 Black,Southridge Video,Black,96.08,289.99,602,Movie DVD,6,"Music, Movies and Audio Books",2000.0,2015-12-09
664,1970001,3,2020-05-23,Not Available,74845,5,1605,2,AUD,Male,Jake Bugden,THALOO,VIC,Victoria,3825,Australia,Australia,1939-11-16,2020-05-23,AUD,1.531,SV DVD 15-Inch Player Portable L200 Black,Southridge Video,Black,96.08,289.99,602,Movie DVD,6,"Music, Movies and Audio Books",2000.0,2015-12-09
665,1461007,1,2018-12-31,Not Available,100092,5,1653,2,AUD,Female,Rebecca Laidley,GLENISLA,VIC,Victoria,3314,Australia,Australia,1991-10-22,2018-12-31,AUD,1.4166,Contoso DVD 7-Inch Player Portable E200 Silver,Contoso,Silver,56.08,109.99,602,Movie DVD,6,"Music, Movies and Audio Books",2000.0,2015-12-09
666,1403015,2,2018-11-03,Not Available,56791,5,1653,3,AUD,Male,Charlie Kenyon,DUNLUCE,VIC,Victoria,3472,Australia,Australia,1994-08-26,2018-11-03,AUD,1.3874,Contoso DVD 7-Inch Player Portable E200 Silver,Contoso,Silver,56.08,109.99,602,Movie DVD,6,"Music, Movies and Audio Books",2000.0,2015-12-09
667,1144030,3,2018-02-17,Not Available,180678,5,418,1,AUD,Female,Sara Plant,WARRENMANG,VIC,Victoria,3478,Australia,Australia,1966-03-04,2018-02-17,AUD,1.2592,Adventure Works Desktop PC1.60 ED160 Silver,Adventure Works,Silver,137.63,269.95,303,Desktops,3,Computers,2000.0,2015-12-09
668,1879087,3,2020-02-22,Not Available,1568,5,418,4,AUD,Male,Luke Virtue,KOTTA,VIC,Victoria,3565,Australia,Australia,1975-07-25,2020-02-22,AUD,1.515,Adventure Works Desktop PC1.60 ED160 Silver,Adventure Works,Silver,137.63,269.95,303,Desktops,3,Computers,2000.0,2015-12-09
669,1627011,2,2019-06-15,Not Available,105126,5,1702,1,AUD,Male,George McCrone,YABBA SOUTH,VIC,Victoria,3646,Australia,Australia,1992-03-14,2019-06-15,AUD,1.4491,SV Hand Games for Office worker L28 Red,Southridge Video,Red,5.63,16.99,701,Boxed Games,7,Games and Toys,2000.0,2015-12-09
670,1383002,1,2018-10-14,Not Available,44728,5,84,1,AUD,Female,Abbey Remington,DIGGORA,VIC,Victoria,3561,Australia,Australia,1953-03-14,2018-10-14,AUD,1.4028,NT Wireless Bluetooth Stereo Headphones M402 Red,Northwind Traders,Red,45.98,99.99,106,Bluetooth Headphones,1,Audio,2000.0,2015-12-09
671,1829034,2,2020-01-03,Not Available,140956,5,84,10,AUD,Female,Abbey Smythe,BUMBERRAH,VIC,Victoria,3902,Australia,Australia,1958-02-21,2020-01-03,AUD,1.4381,NT Wireless Bluetooth Stereo Headphones M402 Red,Northwind Traders,Red,45.98,99.99,106,Bluetooth Headphones,1,Audio,2000.0,2015-12-09
672,1397000,2,2018-10-28,Not Available,32037,5,84,5,AUD,Male,Aaron Knopwood,LAKE MOKOAN,VIC,Victoria,3673,Australia,Australia,1989-02-14,2018-10-28,AUD,1.4228,NT Wireless Bluetooth Stereo Headphones M402 Red,Northwind Traders,Red,45.98,99.99,106,Bluetooth Headphones,1,Audio,2000.0,2015-12-09
673,1448040,1,2018-12-18,Not Available,128305,5,514,3,AUD,Male,Harrison Martinovich,MONOMEITH,VIC,Victoria,3984,Australia,Australia,1953-08-25,2018-12-18,AUD,1.3896,Adventure Works CRT19 E10 White,Adventure Works,White,22.86,69.0,304,Monitors,3,Computers,2000.0,2015-12-09
674,1282023,2,2018-07-05,Not Available,36112,5,1644,6,AUD,Female,Emma Gepp,ANNUELLO,VIC,Victoria,3549,Australia,Australia,1937-12-02,2018-07-05,AUD,1.3512,Contoso DVD External DVD Burner M200 Blue,Contoso,Blue,26.62,57.88,602,Movie DVD,6,"Music, Movies and Audio Books",2000.0,2015-12-09
675,1794011,1,2019-11-29,Not Available,57307,5,1644,1,AUD,Female,Eva Hickson,RAINBOW,VIC,Victoria,3424,Australia,Australia,1980-11-14,2019-11-29,AUD,1.4777,Contoso DVD External DVD Burner M200 Blue,Contoso,Blue,26.62,57.88,602,Movie DVD,6,"Music, Movies and Audio Books",2000.0,2015-12-09
676,769003,2,2017-02-07,Not Available,193445,5,88,1,AUD,Male,Matthew Lemberg,BOUNDARY BEND,VIC,Victoria,3599,Australia,Australia,1982-08-13,2017-02-07,AUD,1.3128,NT Wireless Transmitter and Bluetooth Headphones M150 Black,Northwind Traders,Black,49.69,149.99,106,Bluetooth Headphones,1,Audio,2000.0,2015-12-09
677,1474003,2,2019-01-13,Not Available,2248,5,88,2,AUD,Male,Rory Spargo,JUNG,VIC,Victoria,3401,Australia,Australia,1987-12-15,2019-01-13,AUD,1.3847,NT Wireless Transmitter and Bluetooth Headphones M150 Black,Northwind Traders,Black,49.69,149.99,106,Bluetooth Headphones,1,Audio,2000.0,2015-12-09
678,1260001,2,2018-06-13,Not Available,18309,5,1787,3,AUD,Male,Michael Vogt,FYANS CREEK,VIC,Victoria,3381,Australia,Australia,1992-07-01,2018-06-13,AUD,1.3181,MGS Rise of Nations: Gold Edition 2009 E143,Tailspin Toys,Pink,21.92,43.0,702,Download Games,7,Games and Toys,2000.0,2015-12-09
679,955001,1,2017-08-12,Not Available,18887,5,1682,1,AUD,Female,Zara Castleton,BOOROLITE,VIC,Victoria,3723,Australia,Australia,1978-11-25,2017-08-12,AUD,1.2717,MGS Hand Games women M400 Silver,Tailspin Toys,Silver,4.13,8.99,701,Boxed Games,7,Games and Toys,2000.0,2015-12-09
680,1745002,1,2019-10-11,Not Available,96331,5,1682,3,AUD,Male,Jai Blomfield,BOORCAN,VIC,Victoria,3265,Australia,Australia,1949-03-30,2019-10-11,AUD,1.4712,MGS Hand Games women M400 Silver,Tailspin Toys,Silver,4.13,8.99,701,Boxed Games,7,Games and Toys,2000.0,2015-12-09
681,1338006,1,2018-08-30,Not Available,100040,5,468,3,AUD,Female,Lilly Jose,STAVELY,VIC,Victoria,3379,Australia,Australia,1941-02-02,2018-08-30,AUD,1.3697,Proseware LCD19W M100 Black,Proseware,Black,82.32,179.0,304,Monitors,3,Computers,2000.0,2015-12-09
682,2016002,2,2020-07-08,Not Available,70912,5,1578,8,AUD,Female,Evie Wieck,SEVILLE,VIC,Victoria,3139,Australia,Australia,1977-11-15,2020-07-08,AUD,1.4391,SV DVD Recorder L210 Silver,Southridge Video,Silver,72.56,219.0,602,Movie DVD,6,"Music, Movies and Audio Books",2000.0,2015-12-09
683,1143022,4,2018-02-16,Not Available,99810,5,1578,1,AUD,Male,Jaxon Vonwiller,KINGSTON,VIC,Victoria,3364,Australia,Australia,1939-05-03,2018-02-16,AUD,1.2592,SV DVD Recorder L210 Silver,Southridge Video,Silver,72.56,219.0,602,Movie DVD,6,"Music, Movies and Audio Books",2000.0,2015-12-09
684,1891026,1,2020-03-05,Not Available,138464,5,1578,2,AUD,Female,Caitlyn Salter,BONNIE DOON,VIC,Victoria,3720,Australia,Australia,1993-10-12,2020-03-05,AUD,1.5122,SV DVD Recorder L210 Silver,Southridge Video,Silver,72.56,219.0,602,Movie DVD,6,"Music, Movies and Audio Books",2000.0,2015-12-09
685,1520023,3,2019-02-28,Not Available,1585,5,1044,5,AUD,Female,Anna Hallstrom,GREEN LAKE,VIC,Victoria,3401,Australia,Australia,1990-12-08,2019-02-28,AUD,1.4005,A. Datum SLR Camera X135 Black,A. Datum,Black,207.74,627.0,402,Digital SLR Cameras,4,Cameras and camcorders,2000.0,2015-12-09
